,arcid,press,title,content,journalist,date,link,category
836,115031841,연합뉴스,"SK E&S, 美 아비스와 휴스턴 공항에 대규모 EV충전소 구축",(서울=연합뉴스) 장하나 기자 = SK E&S가 미국 3대 렌터카 업체인 아비스(Avis)와 함께 미국 휴스턴 공항 내 대규모 전기차(EV) 충전소를 구축했다. 국내 기업이 미국 현지의 대규모 충전 인프라 구축에 성공한 것은 이번이 처음이다. 미국 휴스턴 조지 부시 국제공항에 위치한 아비스-에버차지 EV충전소 전경. 2023.1.29 [SK E&S 제공. 재판매 및 DB 금지] photo@yna.co.kr,장하나 기자,20230129,https://v.daum.net/v/20230129115031841,society
837,114918822,연합뉴스,"SK E&S, 북미 공항에서 대규모 충전 인프라 구축 성공","(서울=연합뉴스) 26일(현지시간) 미국 휴스턴 공항 내 아비스 EV충전소에서 열린 개소식에서 유정준 SK 미주 대외협력 총괄 부회장 겸 패스키 대표이사(오른쪽에서 3번째), 조 페라로 아비스 CEO(오른쪽에서 4번째), 제이슨 아펠바움 에버차지 CEO(왼쪽에서 4번째)를 포함한 관계자들이 함께 기념촬영을 하고 있다. 2023.1.29. [SK E&S 제공. 재판매 및 DB 금지] photo@yna.co.kr",장하나 기자,20230129,https://v.daum.net/v/20230129114918822,society
838,114903818,서울신문,고령층 요양·종합 병원 이용 주의…항생제 내성균 감염 급증,"지난해 1116건 신고, 양성률 92%70세 이상 고령인구 775건으로 69% 차지 요양병원·종합병원 등을 이용하는 고령층을 중심으로 항생제에 내성을 갖고 다양한 합병증을 일으키는 ‘카바페넴내성장내세균속균종(CRE·항생제 내성균)’ 감염증이 큰 폭으로 증가하고 있다. 병원 내 오염 기구나 물품 등으로 전파될 수 있고 감염되면 요로감염, 폐렴 등을 일으킬 수 있어 주의가 요구된다. 29일 충남도 보건환경연구원에 따르면 지난 한 해 지역 의료기관이 의뢰한 항생제 내성균 검사에 따른 양성 확인 건수는 1116건 중 1025건으로 양성률이 92%를 차지했다. CRE 감염증 검사(양성)건은 2019년 189건(134건 ,양성률 71%)에서 2020년 341건(290건, 양성률 85%), 2021년 504건(458건, 양성률 91%)으로 5배까지 급등했다. 70세 이상 고령인구 양성건 수는 신고된 1116건 중 775건으로 69%를 차지해 공중보건에 큰 위협요인으로 분석됐다. 경기도 역시 2019년 2184건(1717건), 2020년 3473건(2748건), 2021년 5388건(4514건), 2022년 1~10월 5420건(4722건) 등으로 매년 증가 추세다. 경기도 보건환경연구원북부지원이 지난해 신고된 1886건 분석 결과 70세 이상 고령 인구가 1268건으로 전체의 67.2%에 달했다. 검사 의뢰기관도 요양병원이 568건(30.1%)으로 큰 비중을 차지했다. CRE 감염증은 카바페넴계열 항생제에 내성을 갖는 장내 세균속균종으로, 주로 중증 환자가 많은 종합병원과 요양병원 내 직·간접 접촉을 통해 발생한다. 감염되면 요로나 혈류 등 다른 부위로 유입돼 요로감염, 혈류감염, 상처감염 및 폐렴 등을 일으킬 수 있다. 충남도 보건환경연구원 관계자는 “CRE 감염증은 병원체 보유자간 접촉이나 병원 내 오염된 기구나 물품 등을 통해 전파되는 만큼 의료기관의 환경 위생 관리도 중요하다”며 “항생제가 제한되기에 환자 치료에 어려움이 발생하고, 사망률에도 영향을 끼칠 수 있어 의료기관과 함께 개인 감염관리 원칙을 준수하는 것이 중요하다”고 말했다. 천안 이종익 기자",이종익 기자,20230129,https://v.daum.net/v/20230129114903818,society
839,114829806,경향신문,‘후원금 6억’ 받고 잠적…‘경태아부지’ 일당 징역형,"반려견의 병원 치료비가 필요하다며 6억원이 넘는 후원금을 챙겨 잠적한 전직 택배기사와 그의 여자친구가 1심에서 나란히 징역형을 선고받았다. 재판부는 이들이 “반려견에 대한 선한 감정을 악용”해 죄가 중하다고 했다. 지난 27일 서울동부지법 형사3단독 민성철 부장판사는 사기와 기부금품법 위반 혐의로 기소된 전직 택배기사 김모씨(34)와 그의 여자친구 김모씨(39)에게 각각 징역 2년과 징역 7년을 각각 선고했다. 또 사기 피해자들에게 460만원을 배상하라고 명령했다. 발단은 지난해 3월 김씨의 SNS 계정에 올라온 후원금 요청 글이었다. 김씨는 반려견을 치료할 돈이 없다는 글을 수차례 게재하거나 이미 후원을 한 사람들에게 추가 입금을 부탁하는 메시지를 전송했다. 전직 체조선수인 김씨는 반려견 ‘경태’를 조수석에 태우고 다니면서 택배운송 일을 해 온라인상에서 화제가 된 터였다. 그가 택배기사로 일한 CJ대한통운은 ‘경태’와 ‘태희’에게 택배기사 옷을 입혀 ‘명예 택배기사’로 홍보하기도 했다. 두 강아지의 모습이 인기를 끌면서 김씨의 인스타그램 계정 ‘경태아부지’는 22만명 넘는 팔로워를 모았고, 두 반려견의 모습을 본뜬 카카오톡 이모티콘이 출시되기도 했다. 경태아부지 일당이 사람들의 동정심을 이용해 챙긴 돈은 6억원이 넘었다. 한때 경태아부지 계정에는 “허가받지 않은 1000만원 이상의 개인 후원금은 돌려줘야 한다는 것을 알게 됐다”는 글이 올라오기도 했으나 후원금은 반환되지 않았다. 김씨 일당은 기부금을 받거나 돈을 빌린 뒤 잠적했다. 횡령한 돈의 액수도 액수지만 피해자가 많았다. 재판 결과 1차 기부금 사기의 피해자가 2306명, 2차 기부금 피해자가 1만496명에 달했다. 김씨 일당은 대부분 돈을 도박에 사용하거나 빚을 갚는 데 탕진해 피해금은 거의 환수되지 못했다. 이들은 두 차례 도주했다. 후원금을 모은 직후 잠적했다가 지난해 10월 경북 대구 모처에서 경찰에 검거됐다. 여자친구 김씨는 구속 상태로 수사를 받던 중 병원 치료가 필요하다는 이유로 구속 집행정지명령 결정을 받은 뒤 병원에서 다시 도주했다가 재검거됐다. 1심 재판부는 김씨 일당의 기부금품법 위반과 사기 혐의를 모두 유죄로 인정했다. 기부금품법 제4조 제1항은 ‘1000만원 이상의 기부금을 모집하려는 사람은 사용계획서 등을 작성해 지방자치단체장에 등록해야 한다’고 규정한다. 등록하지 않고 ‘연간 누적 1000만원’ 이상 금액을 모으면 3년 이하 징역 또는 3000만원 이하 벌금에 처해진다. 재판부는 경태아부지 본인보다 여자친구의 죄가 더 무겁다고 판단했다. 여자친구가 주로 SNS를 관리하고 후원자들과 소통했으며 약 6억1000만원 횡령금도 대부분 그의 통장으로 넘어갔기 때문이다. 재판부는 “반려견의 건강에 대한 우려와 반려견을 키우는 사람으로서 느낀 공감 등 피해자들의 선한 감정을 이용해 경제적 이익을 취하려 했다”고 했다. 안타까운 동물들의 사연을 내세워 후원금을 모으는 방식의 사기 행각은 과거에도 있었다. 2020년 1월에는 개와 고양이 등 유기동물 100여 마리를 돌보는 전남 여수시의 한 사설 동물보호소 운영자가 후원금을 들고 잠적했다. 같은 해 7월에는 유기견을 후원한다는 명목으로 물건을 판매하고 후원금을 받은 유튜버가 그 돈을 불법 도박에 사용한 사실이 드러났다. 강은 기자 eeun@kyunghyang.com",강은 기자,20230129,https://v.daum.net/v/20230129114829806,society
840,114746790,연합뉴스,내가 원하는 정비창 부지의 미래는…,"(서울=연합뉴스) 송정은 기자 = 28일 오전 '용산 다크투어'에 참여한 오민정(42)씨가 그려본 정비창 부지의 미래다. 부지 절반은 청년·노인을 위한 공공임대주택이, 나머지 절반은 큰 공원이다. 2023.1.29 sje@yna.co.kr",송정은 기자,20230129,https://v.daum.net/v/20230129114746790,society
841,114614775,연합뉴스,송파구 '우리 동네 돌봄단' 위촉,(서울=연합뉴스) 서울 송파구가 복지 사각지대에 놓인 이웃을 발굴해 지원하는 '우리 동네 돌봄단' 68명을 위촉했다고 29일 밝혔다. 사진은 서울 송파구 '우리 동네 돌봄단' 활동 모습. 2023.1.29 [송파구 제공. 재판매 및 DB 금지] photo@yna.co.kr,윤보람 기자,20230129,https://v.daum.net/v/20230129114614775,society
842,114507758,뉴시스,"진주 남강 ‘하모’, 잠시 휴식을 위한 '안녕'…노후화·부식","기사내용 요약 오는 3월 '김시민호' 재운항 시기 맞춰 재전시 예정 [진주=뉴시스] 정경규 기자 = 경남 진주시는 오는 30일자로 남강에 공공미술품으로 전시하고 있는 ‘하모’를 철거하기로 결정했다고 29일 밝혔다. 남강 하모는 지난해 4월부터 현재까지 “하모! 다 잘 될거야”를 주제로 연장전시를 진행 중이었으나, 공공미술 전시품 재질의 특성상 강한 햇빛과 겨울철 한파, 강풍 등으로 노후화되고 부식되는 등 여러 가지 문제가 생겨 철거를 결정했다. 진주 관광캐릭터인 하모는 2022년 1월 진주시 홍보대사로 위촉되면서 현재까지 공공미술 전시, 하모 전용 SNS 채널 운영 등 대내외적으로 진주시를 알리기 위해 다양한 활동을 하고 있다. 하모는 그간의 활동을 통해 지난해 9월 ‘제5회 우리동네 캐릭터대회’ 4개 부문에서 대상 등 3관왕을 석권하고, 대상 시상금 1000만 원을 ‘미래세대 행복기금’에 전액 기탁하기도 했다. 진주시 관계자는 “하모의 전국적인 인지도 확보와 하모를 통한 진주시 관광 홍보를 위해 남강 유람선인 ‘김시민호’ 운항 재개 시기에 맞춰 3월 중 재전시 및 이벤트를 준비하고 있다”며 “오는 5월 열리는 아시아역도선수권대회와 논개제 행사에 맞춰 방문하는 관광객들에게 긍정적인 메시지를 전달하고 특유의 귀여운 매력으로 볼거리를 제공하게 될 것”이라고 말했다. 한편 금산면 금호지에 높이 19m, 너비 14m 규모의 대형 하모 공공미술품이 현재 전시되고 있어, 금호지를 찾는 시민과 관광객에게 큰 인기를 얻고 있다.",정경규 기자,20230129,https://v.daum.net/v/20230129114507758,society
843,114112707,국민일보,경북도내 32개 초등학교 “올해 신입생 한 명도 없다”,"경북도내에 올해 신입생이 없는 학교가 32곳, 1명인 학교가 30곳인 것으로 나타났다. 또 신설되는 학교 또는 유치원은 1곳 밖에 없고 폐지되는 곳은 9곳이다. 29일 경북교육청에 따르면 올해 신입생이 없는 학교는 ▲포항시에서 월포초, 죽장초상옥분교, 장기초모포분교 등 3곳 ▲경주시에 의곡초, 의곡초일부분교 등 2곳 ▲김천시에서 아천초능치분교, 봉계초태화분교 등 2곳 ▲안동시에서 월곡초, 녹전초, 월곡초삼계분교 등 3곳 ▲영주시에서 순흥초 1곳 ▲영천시에서 영천중앙초화남분교 1곳 ▲상주시에서 낙동동부초, 모서초, 은척초, 화북초입석분교 등 4곳 ▲문경시에서 농암초청화분교 1곳이다. 또 ▲의성군에서 의성북부초, 춘산초 등 2곳 ▲청송군에서 이전초, 부남초 등 2곳 ▲영덕군에서 남정초 1곳 ▲청도군에서 덕산초 1곳 ▲성주군에서 초전초봉소분교 1곳 ▲봉화군에서 명호초, 상운초, 소천초임기분교 등 3곳 ▲울진군에서 삼근초, 후포동부초, 부구초삼당분교, 삼근초옥방분교, 천부초현포분교 등 5곳이다. 이 가운데 경주의 의곡초일부분교와 안동의 월곡초삼계분교, 문경의 농암초청화분교는 3년 연속 입학생이 0명이다. 또 포항 죽장초상옥분교, 김천 봉계초태화분교, 안동 월곡초와 녹전초, 상주 동부초와 은척초, 청송 부남초, 봉화 상운초와 소천초임기분교, 울진 부구초상당분교 등 10곳은 2년 연속 입학생 0명이다. 입학생이 1명인 곳은 ▲김천시에서 지례초, 증산초 등 2곳 ▲안동시에서 임하초 임동초, 길안초길송분교 등 3곳 ▲영주시에서 옥대초 1곳 ▲영천시에서 자천초, 평천초, 고경초, 자천초보현분교 등 4곳 ▲상주시에서 화북초용화분교 1곳 ▲문경시에서 산북초창구분교 1곳이다. 또 ▲군위군에서 우보초 1곳 ▲의성군에서 가음초, 구천초, 단밀초, 안평초신평분교 등 4곳 ▲영덕군에서 축산항초, 원황초 등 2곳 ▲청도군에서 유천초, 각남초 등 2곳 ▲고령군에서 박곡초 1곳 ▲성주군에서 용암초, 대동초, 월항초지방분교 등 3곳 ▲봉화군에서 소천초, 재산초 등 2곳 ▲울진군에서 평해초, 월송초, 기성초사동분교 등 3곳 ▲울릉군에서 천부초현포분교 1곳이다. 올해 신설되는 유치원은 포항 장량유치원 1곳 밖에 없고 폐지되는 곳은 구미의 엔젤유치원, 해누리유치원, 영주의 시민유치원, 하나유치원, 영덕의 축산항초경정분교병설유치원, 고령의 소화유치원, 울진의 기성초구산분교병설유치원 등 7곳이다. 초등학교는 신설되는 곳이 없고 영덕의 축산항초경정분교, 울진의 기성초구산분교 등 2곳이 폐교된다. 임종식 경북교육감은 “학령인구 감소 대응 체제를 구축하고 작은 학교의 장점을 살린 자생력 있는 학교와 지역상생 학교를 육성하며 ‘꿈 키움 작은 학교 인증제’를 운영하고 작은 학교 운영 지원을 강화하겠다”고 밝혔다. 안동=김재산 기자 jskimkb@kmib.co.kr",김재산 기자,20230129,https://v.daum.net/v/20230129114112707,society
844,114022698,한겨레,"요양원 찾은 이창양 장관 “높은 난방비, 마음 무거워”","이창양 산업통상자원부 장관이 29일 도시가스요금 할인을 적용받고 있는 사회복지시설을 찾아 취약계층 보호를 위한 지원을 확대할 계획이라고 밝혔다. 이 장관은 이날 서울 성북구 정릉노인요양원을 방문해 “우크라이나 전쟁 등으로 급등한 천연가스 가격으로 인해 에너지 취약계층 등을 비롯한 일반 국민들께서 금번 동절기 높은 난방비로 어려움을 겪고 있는 것에 대해 에너지 주무장관으로서 마음이 무겁다”고 말했다. 산업부는 사회복지시설이 평균적으로 42% 요금 할인 혜택을 받는다고 설명했다. 기존 산업용 요금 대신 가장 저렴한 민수용 요금을 적용했기 때문이다. 산업부는 “정릉 노인요양원의 경우에는 12월 사용량에 대한 가스요금이 당초 314만원에서 45.5% 할인(143만원)된 171만원이 적용된다”고 했다. 앞서 산업부는 지난 18일 ‘사회복지시설 등에 대한 도시가스요금 경감지침’을 개정해 2023년 1월1일부터 3월31일까지 사용한 도시가스에 대해 일반용 요금을 적용하겠다고 밝힌 바 있다. 이와 관련 산업부 관계자는 “지난해 12월 도시가스 요금부터 적용하는 것으로 지침을 다시 개정할 것”이라고 설명했다. 또한 산업부는 취약계층에 대한 가스요금 할인액을 지난해 대비 3배 인상(6천원∼2만4천원→1만8천원∼7만2천원)하고, 동절기 에너지 바우처 지원금액을 지난해 동절기 대비 약 2.6배 인상(11만8천원→30만4천원)했다고 밝혔다. 이 장관은 “정부는 겨울철 난방 수요가 집중되는 점을 감안해 올해 1분기는 가스요금을 동결했다”며 “향후에도 불가피하게 가스요금이 인상될 경우 관계부처와 협의하여 추가적인 지원대책을 마련하는 등 에너지 취약계층을 두텁게 보호할 계획”이라고 밝혔다. 기민도 기자 key@hani.co.kr",기민도 기자,20230129,https://v.daum.net/v/20230129114022698,society
845,113851666,뉴시스,中 단기체류 외국인 1명 추가 확진…양성률 0.4%,"기사내용 요약 누적 7424명 검사, 744명 확진…누적 10% '출국 전 음성확인서 의무화' 도입 후 하락 [세종=뉴시스]김정현 기자 = 지난 28일 중국에서 입국한 단기체류 외국인 1명이 인천국제공항 내 코로나19 검사에서 확진 판정을 받았다. 일일 양성률은 0.4%로 방역 조치 강화 이후 최저 수준이었다. 질병관리청 중앙방역대책본부는 전날 중국발 입국객 1469명 중 단기체류자 242명에 대한 유전자증폭(PCR) 검사 결과 1명이 확진됐다고 29일 밝혔다. 일일 양성률은 0.4%로 중국발 입국자 방역 조치가 강화된 지난 2일 이후 가장 낮은 수준을 보였다. 추이를 보면 3일 19.7%→4일 22.7%→5일 31.5%→6일 23.1%→7일 23.5%→8일 14.8%→9일 3.9%→10일 5.5%→11일 14.7%→12일 13.2%→13일 12.7%→14일 5.5%→15일 8.7%→16일 8.8%→17일 3.5%→18일 4.3%→19일 5.8%→20일 7.0%→21일 3.5%→22일 2.2%→23일 9.5%→24일 2.6%→25일 2.7%→26일 3.3%→27일 6.8%→28일 6.8%→29일 0.4%다. 중국 방역 조치가 강화된 지난 2일부터 전날까지 중국발 입국자 수는 누적 3만9309명으로, 이 중 단기체류 외국인 7424명이 PCR 검사를 받았다. 검사자 중 744명이 확진돼 누적 양성률은 10.0%다. 지난 26일 검사를 받은 중국발 단기체류 외국인 입국자 가운데 검사 결과가 나오지 않았던 3명 중 1명이 확진자로 추가됐다. 누적 양성률은 전날 10.3% 대비 0.3%포인트나 하락했다. 중국발 단기체류 외국인 누적 양성률은 지난 5일 26.1%를 정점으로, 5일부터 출발 전 검사 및 음성확인서 제출이 의무화된 이후 감소하는 추세다. 이날 0시 기준 해외유입 37명 중 중국발 입국자는 20명(54.1%)이다. 이는 공항 내 검사 받은 단기체류 외국인 외에 입국 후 1일 이내 보건소 등에서 PCR 검사를 받은 장기체류 외·내국인이 포함된 수치다.",김정현 기자,20230129,https://v.daum.net/v/20230129113851666,society
846,113850665,뉴스1,"내일부터 교실서 '노마스크'…학원가 ""착용 지침 유지""","(서울=뉴스1) 양새롬 기자 = 오는 30일부터 학교를 포함한 실내에서 마스크 착용 의무가 해제되지만 학원가는 대체로 마스크 착용 지침을 유지하는 것으로 나타났다. 29일 학원가에 따르면 종로학원과 메가스터디 등 대형 입시학원은 실내 마스크 착용 지침을 유지하기로 결정했다. 이와 관련 메가스터디 관계자는 ""코로나19에 감염되면 학업에 지장을 받을 수 있어 학생들이 마스크를 알아서 잘 쓰는 분위기고, 이를 반영해 결정한 것""이라며 ""다음달 본격적인 개강이 이뤄지면 다시금 안내할 예정""이라고 말했다. 대성학원은 정부 권고안대로 자율에 맡기되 학원 강의실 등 공공장소에서는 자율적으로 마스크 착용을 권고했다. 다만 학원가에서는 마스크 착용을 둘러싼 혼선과 민원이 발생할 가능성도 우려하고 있는 것으로 알려졌다. 한편 학교, 유치원 등 교실에서는 마스크 착용 의무가 없지만 대중교통에 해당하는 통학 차량에서는 마스크를 써야 한다. 교육부는 현장 의견수렴과 전문가 자문 등을 거쳐 새 학기 시작 전 자가진단 앱, 발열검사, 환기·소독 등의 내용을 포함한 학교 방역지침을 안내할 계획이다. flyhighrom@news1.kr",양새롬 기자,20230129,https://v.daum.net/v/20230129113850665,society
847,113822661,뉴스1,반세기 만에 돌아온 수달 보호 전국네트워크 추진…'반갑지만 과제 많아',"(충주=뉴스1) 윤원진 기자 = 환경단체 주도로 전국 수달네트워크 결성이 추진된다. 29일 충북환경운동연대는 오는 2월15일 대전서 수달네트워크 결성 간담회를 연다고 밝혔다. 박일선 대표는 ""멸종위기종 수달 개체수가 늘어 도심 출현이 반갑지만, 이는 동시에 여러 과제를 던져 준다""라고 말했다. 그러면서 ""도심 호수에 나타난 수달에 대한 사랑은 반려동물에 미치지 못하고 있다""며 ""선택적 동물 사랑이 아니라 보편적 사랑이 돼야 한다""라고 말했다. 수달네트워크 결성 제안 단체는 사회적협동조합 한강, 중랑천환경센터, 물포럼코리아, 오산환경운동연합, 오산시민연대, 수달친구들, 한국생태환경연구소, 초록누리환경교육센터이다. 충북환경연대도 참여한다. 수달네크워크 주요 사업은 △수달생태 모니터링 △수달 보호를 위한 정부 정책 개선이다. 네트워크에는 민간단체, 전문가, 자치단체, 공공기관 등 누구나 참여할 수 있다. 충주는 전 세계에서 유일하게 수달 달(獺)자를 쓰는 하천인 '달천'이 흐르고 있다. 예로부터 수달이 많아 '수달피묘'와 '수달피고개'라는 지명까지 있을 정도다. 최근에는 도심 속 휴식장소인 호암지에도 수달이 출현해 시민의 사랑을 독차지하기도 했다. 지금은 제방공사로 수달이 보이지 않아 시민의 애를 태우고 있다. 박 대표는 ""호암지에서 사라진 수달을 도심 하수구에서 봤다는 증언도 있다""며 ""수달 보호와 홍보를 위한 대책이 절실하다""라고 아쉬워했다. 충주시는 수달이 사는 호암지에 수달 놀이터와 은신굴을 조성할 계획이다. 제방 공사를 하는 농어촌공사도 수달 이동통로를 별도로 만들기로 했다. 수달은 1970년대 댐 건설 이후 전국 하천에서 모습을 감췄다가 2010년 후반부터 도심에서도 자주 목격되고 있다. blueseeking@news1.kr",윤원진 기자,20230129,https://v.daum.net/v/20230129113822661,society
848,113816660,뉴시스,지하상가 활용 '동상이몽'…충북도-청주시 엇박자 논란,"기사내용 요약 지하도로화 vs 청년특화공간 연구용역 각각 발주 [청주=뉴시스] 이병찬 기자 = 청주 도심 대현지하상가 활성화에 관한 충북도와 청주시의 엇박자가 논란을 낳고 있다. 사실상 폐업 상황인 지하상가의 공적 활용이라는 목적은 같지만 방법론에서 차이가 크다. 29일 도와 시에 따르면 1987년 민간 투자 방식으로 조성한 대현지하상가는 2028년 민간 투자자의 41년 무상 사용권이 종료하고 시가 관리권을 취득하게 된다. 한때 지하상가 5425㎡ 공간에 93개 점포가 성업했으나 지금은 무인 점포를 제외한 모든 가게가 문을 닫았다. 지난해 지방선거 때 여야 후보들은 앞다퉈 이 지하상가 활성화을 위한 다양한 공약을 내놓기도 했다. 이범석 청주시장 역시 청년특화공간 조성을 공약했다. 시는 최근 '대현지하상가 청년특화지역 조성사업 연구용역'을 전문업체에 의뢰하기로 결정하고 절차를 진행 중이다. 문화·예술·창업 분야 공간을 조성해 청년 활동을 지원하고, 청년 인구를 유인해 원도심 활성화를 이끌겠다는 게 이 시장의 의지다. 반면 김영환 지사가 지난 19일 지역 경제인 특강에서 ""지하상가를 지하도로로 만들어야 한다고 생각한다""는 구상을 공론화한 이후 도는 대현지하상가의 지하도로화 사업성 검토를 시작했다. 도는 충북개발공사를 통해 사업 타당성을 확인하기 위한 연구용역을 전문 업체에 의뢰할 계획이다. 청주 도심 왕복 4차선 대로 지하에 있는 지하상가를 도로로 바꾸고 기존 지상 도로는 공원화한다는 것이다. 민간 투자자의 무상 사용기간이 종료한 이후 이 지하상가의 주인은 도가 아닌 시라는 점에서 도의 연구용역 추진 자체가 부적절하다는 지적도 나온다. 김 지사가 '~생각한다'는 불확정적 용어를 사용한 것이 이 때문으로 풀이되지만 도와 시의 연구용역 모두 각각 수천만원의 재정을 투입해야 한다. 도와 시의 사전 조율이나 의견 교환이 아쉬운 이유다. 그러나 도 관계자는 ""충북개발공사를 통해 지하도로 개설 사업성을 분석해 보자는 것일 뿐 구체적인 계획을 세운 것은 없다""면서 ""사업성이 확인된다면 시와의 협의에 나서게 될 것""이라고 말했다.",이병찬 기자,20230129,https://v.daum.net/v/20230129113816660,society
849,113721645,연합뉴스,어제 중국발 단기체류 입국자중 1명만 코로나 확진…양성률 0.4%,"(서울=연합뉴스) 김병규 기자 = 전날 중국에서 입국한 단기체류 외국인 중 입국 검사에서 코로나19에 확진된 사람이 1명뿐인 것으로 나타났다. 중앙방역대책본부는 중국에서 출발해 전날 인천국제공항으로 입국한 외국인 단기체류자의 코로나19 검사 양성률이 0.4%를 기록했다고 29일 밝혔다. 중국발 입국자 1천469명 가운데 단기체류 외국인 242명이 공항 검사센터에서 PCR(유전자증폭) 검사를 받았는데, 이 중 양성(확진) 판정을 받은 사람은 1명뿐이었다. 중국발 단기체류 외국인의 일일 양성률은 지난 14일(발표일 기준) 이후 한 자릿수를 유지하고 있다. 지난 24일 2.6%까지 떨어진 뒤 25일 2.7%, 26일 3.3%, 27일과 28일 각각 6.8%를 기록하다가 이날 1명만 양성 판정을 받으며 1% 밑으로 떨어졌다. 정부는 중국 내 코로나19의 급속한 확산이 국내에 영향을 미치는 것을 차단하기 위해 지난 2일부터 중국발 입국자에게 입국 후 코로나19 PCR 검사를 의무화했다. 단기 체류자는 공항 검사센터에서, 장기 체류자 및 내국인은 관할 지역 보건소에서 검사를 받는다. 정부는 이와 함께 중국에 대한 단기 비자 발급 제한 조치를 시행 중인데, 당초 이달 말까지였던 것을 2월 28일까지로 연장하기로 했다. 입국 전후 검사 의무화도 2월말까지 운영할 계획이다. 지난 2일부터 전날까지 중국발 입국자 수는 누적 3만9천309명이고, 이중 단기 체류 외국인 7천424명이 검사를 받아 744명이 확진됐다. 누적 양성률은 10.0%다. 이 통계에는 거주지 보건소에서 검사받은 중국발 내국인, 장기체류 외국인 확진자는 포함되지 않았다. 방역 당국에 따르면 1월 15∼21일 거주지 보건소에서 검사받은 장기체류 외국인과 내국인의 양성률은 각각 2.8%(2천101명 검사해 59명 양성)와 2.4%(8천50명 검사해 192명 양성)였다. bkkim@yna.co.kr",김병규 기자,20230129,https://v.daum.net/v/20230129113721645,society
850,113711641,서울신문,"광진구, 취약계층 대상 공공요금 지원 추경 편성","서울 광진구가 에너지 약자를 대상으로 공공요금을 지원하고자 추가경정예산을 편성한다고 29일 밝혔다. 최근 난방비 급등에 이어 전기와 대중교통, 상하수도 등 다른 공공요금도 줄지어 인상이 예고된 상황이다. 이에 전체 지출 중 공공요금 비중이 높은 취약계층은 더 큰 타격을 입을 것으로 우려된다. 이에 광진구는 에너지 약자를 위한 공공요금 지원방안을 마련하고자 발 빠르게 움직였다. 구는 기준중위소득 80% 초과 100% 이하인 1000가구에 전기와 도시가스 요금을 지원하도록 1억 5800만원을 추가경정예산으로 편성한다. 지원 금액은 전기요금의 경우 한 가구당 매월 최대 1만원, 도시가스 요금의 경우 한 가구당 매월 최대 1만 2000원이 될 예정이다. 에너지 약자를 위한 이 지원은 ‘광진형 약자와의 동행사업’ 일환으로, 지속적인 경기침체와 맞물려 생활 이중고를 겪고 있는 취약계층의 부담을 완화하기 위해 추진됐다. 구는 이 사업을 통해 그간 지원을 받지 못했던 틈새계층에 실질적인 도움을 제공하고, 더 많은 취약계층과 동행하는 상생복지를 실현한다는 복안이다. 김경호 광진구청장은 “생활 필수재인 전기와 도시가스 요금의 인상으로 가장 큰 영향을 받는 것은 취약계층”이라며 “지원을 통해 에너지 약자들이 조금이나마 경제적 부담을 덜 수 있기를 바란다”라고 말했다. 이번 2023년도 제1회 추가경정예산(안)은 제259회 광진구의회 임시회에서 심의·의결을 거쳐 2월 중 최종 확정된다. 추가경정예산이 통과되면 에너지 약자를 위한 공공요금 지원은 3월부터 실시된다. 장진복 기자",장진복 기자,20230129,https://v.daum.net/v/20230129113711641,society
851,113707639,서울신문,"김태우 강서구청장, “안심하고 자녀 맡길 수 있는 돌봄센터 구축”","김태우 서울 강서구청장이 “맞벌이 부부가 안심하고 자녀를 맡길 수 있도록 아동돌봄 체계 구축 등 적극적인 지원을 아끼지 않겠다”고 말했다. 29일 강서구에 따르면 김 구청장은 지난 27일 오후 곰달래문화복지센터에서 열린 강서6호점 우리동네키움센터 개소식에서 “두 자녀를 키우는 부모로서 누구보다 부모의 마음을 잘 알고 있어, 아동돌봄에 많은 관심을 기울이고 있다”며 이같이 말했다. 김 구청장은 아이들이 센터를 이용하는 데 불편사항은 없는지 확인하고 ▲학년별 특성에 맞는 돌봄 서비스 ▲교육 프로그램 운영 현황 등 돌봄 현장을 꼼꼼히 살폈다. 이날 개소식에는 김 구청장을 비롯해 학부모 대표, 지역주민 등 40여명이 참석했다. 우리동네키움센터는 맞벌이 가정 만 6세에서 만 12세 사이의 초등학생 자녀를 돌봐주는 아이돌봄 시설이다. 구는 부모의 육아 부담을 덜어주고 맞벌이로 인한 돌봄 공백을 해소하기 위해 지난해 6월 5호점 개소에 이어 올해 화곡8동에 6호점을 확대 설치했다. 김 구청장은 “지역 내 다양한 돌봄 기관이 있지만 현재 돌봄 수요에는 충분히 미지치 못하고 있다”며 “우리동네키움센터를 점진적으로 확충해 ‘아이 키우기 좋은 강서’를 만드는 데 최선을 다하겠다”고 말했다. 이두걸 기자",이두걸 기자,20230129,https://v.daum.net/v/20230129113707639,society
